"feature","alpha","k","min_size","pos"
"Multivariate",2,"NULL",5,32
"Multivariate",2,"NULL",5,39
"Multivariate",2,"NULL",5,46
"Multivariate",2,"NULL",5,51
"Multivariate",2,"NULL",5,57
"Multivariate",2,"NULL",5,64
"Multivariate",2,"NULL",6,7
"Multivariate",2,"NULL",6,13
"Multivariate",2,"NULL",6,19
"Multivariate",2,"NULL",6,26
"Multivariate",2,"NULL",6,32
"Multivariate",2,"NULL",6,39
"Multivariate",2,"NULL",6,46
"Multivariate",2,"NULL",6,57
"Multivariate",2,"NULL",6,64
"Multivariate",2,"NULL",7,12
"Multivariate",2,"NULL",7,19
"Multivariate",2,"NULL",7,26
"Multivariate",2,"NULL",7,37
"Multivariate",2,"NULL",7,46
"Multivariate",2,"NULL",7,57
"Multivariate",2,"NULL",8,10
"Multivariate",2,"NULL",8,26
"Multivariate",2,"NULL",8,46
"Multivariate",2,"NULL",8,57
"Multivariate",2,"NULL",9,10
"Multivariate",2,"NULL",9,26
"Multivariate",2,"NULL",9,37
"Multivariate",2,"NULL",9,46
"Multivariate",2,"NULL",9,56
"Multivariate",2,"NULL",10,11
"Multivariate",2,"NULL",10,26
"Multivariate",2,"NULL",10,36
"Multivariate",2,"NULL",10,46
"Multivariate",2,"NULL",10,57
